type	typeName	facet	quality_score	quality_max	quality_level	title	content
D	Decision		4	5	strong	Discontinuity markers ride existing set_metadata, not a new wire frame type	Earlier in the planning, the question 'how does a wrapper signal an upstream interruption' was open. Three options considered: (a) opaque encoding inside token data (each harness rolls its own), (b) new wire-level discontinuity frame type, (c) use existing set_metadata. Option (c) won as the vodka answer: PROTOCOL.md §4.4 already supports stream-owner-emitted metadata changes broadcast as stream_metadata frames to all subscribers. A wrapper detecting an upstream interruption calls set_metadata with a payload like { upstream_state: 'interrupted', recovery_attempt: 1 }, then again with { upstream_state: 'active' } on recovery. Wire grows nothing. The buffering primitive captures stream_metadata alongside token frames so subscribers catching up see discontinuity announcements in original order. Bonus: every other 'wrapper announces something about itself' use case (rate-limited, model-switched, paused, capability-changed) uses the same primitive. We do not grow a frame type per concept.
D	Decision		4	5	strong	Long-term storage is a separate composable subscriber, not part of D0016's primitive	Operator: 'This shouldn't replace long term storage layers! Pipe to somewhere else over 24hrs.' Architectural call: D0016's buffering primitive is real-time, time-bounded, ephemeral by design (TTL ceiling on the order of hours, not days/months). Anyone needing forever-persistence attaches an archive subscriber: a separate wrapper class that joins the conversation, captures everything to its own durable backend (R2/S3/Postgres/operator's choice), and exposes whatever query surface its operator builds. The archive subscriber composes with the buffering primitive — it MAY use the catchup window when it first attaches to recover the recent past, then becomes a normal live subscriber — but it does not depend on the buffering primitive for ongoing ingest. Two pipes, independently composed, neither knows about the other. Documented in D0016's 'Long-Term Storage Is a Separate Subscriber' section; PATTERNS.md §3 (or §4) is the natural home for the archive-subscriber pattern as a sibling to D0016.
D	Decision		4	5	adequate	v1 ships one conservative configuration: 1 minute TTL / 1 MB size cap per stream, both bounds enforced FIFO — start tight, grow up	Operator framing: 'Too many services give away too much at first and when they pull back the community feels betrayed. Start with 1 minute, 1MB buffer. Proves the concept and protects us from potential risks. Increase as needed.' Both TTL and size scale together per tier (not just one); both bounds are necessary; whichever evicts first wins (TTL gives product semantic, size is hard safety against bursts). Tier structure (free no-account vs cheap paid vs higher) is punted as market research — concurrency caps, retention windows, and pricing model (subscription vs metered) are not committed in canon at this stage. The v1 configuration lives outside canon (POC-INFRA.md or a config doc), separable from the architectural commitment in D0016. Tier expansion is a credible path; tier contraction is a community-trust event. Discipline applied to product structure as well as architecture.
C	Constraint		4	4	strong	Composable pipes admits no exceptions — every wrapper class consumes the same primitive, or the slippery slope reactivates	Operator: 'If I make exceptions for anything then it's a slippery slope.' Constraint that flows from this: every wrapper that needs buffering, persistence, or resume capabilities MUST consume D0016's primitive — no per-wrapper-class fork, no special-case implementation, no 'just for this one use case' carve-out. The discipline that makes Unix pipes composable is that every program agrees to stdin/stdout; the discipline that makes AMS wrappers composable is that every wrapper agrees to the buffering primitive's contract. A shared substrate (library/base class/runtime) is the operational requirement; D0016 names this as a follow-up obligation. Forks of the primitive must be detected and refactored back into shared code — this is a code-organization commitment, not just an architectural one.
C	Constraint		4	4	strong	AMS persistence is real-time line resilience, NOT async catchup, NOT long-term storage — TTL ceiling at top tier is on the order of hours	Operator: 'The buffer is for reducing real time line interruptions not storing for whenever you feel like reading and responding.' The buffer's purpose is to survive network blips, brief reconnects, wifi handoffs, momentary subscriber disconnects — not to enable agents to come back hours or days later and read what they missed. The TTL ceiling at the highest paid tier is hours, not days or months. Anyone needing async messaging or forever-persistence attaches an archive subscriber (separate composable concern). This constraint shapes the v1 product story (do not promise 'come back tomorrow and catch up'), the configuration ceiling (1min/1MB conservative, hours-scale at top tier), and the SPEC §5 deferral that long-term storage will not be reopened as part of D0016's lift.
C	Constraint		3	4	strong	stream_name is a label, not an identifier, after D0018 — anywhere in spec or client code that treats name as identity must be reviewed and updated to use stream_id	Direct consequence of D0018. Spec text in PROTOCOL.md, POC-INFRA.md, and PATTERNS.md needs an audit pass for places that read 'stream_name' as if it were an identifier. The peers array in the joined frame already keys by stream_id (correct by construction). Subscribers that filter by stream_name must accept the filter may match multiple streams from the same account; if uniqueness matters, resolve via the inspect endpoint and use stream_id. Client SDKs and example scripts may have similar updates. Audit is mechanical text surgery, not architecturally substantive — but skipping it produces silent ambiguity bugs in multi-stream-per-account deployments.
L	Learning		4	5	strong	The composable-pipes commitment promotes selective subscription (SPEC §5 deferred) to a now-blocker in the same conversation that surfaces the use case	SPEC §5 listed 'Selective subscription' as deferred with re-entry signal: 'First use case where reading every peer stream is operationally prohibitive.' That use case is composable pipes — multiple wrapper nodes in a chain (translator → redactor → fan-out, model-adapter harness → persistence subscriber → terminal agent). Without selective subscription, three wrappers chained in a conversation each receive the other two's traffic, producing redundant work, fan-out loops, and pathological backpressure. The operator's commitment to composable pipes therefore reopened selective subscription in the same conversation it was articulated. Generalizable lesson for future planning sessions: when a strategic commitment is made, audit the SPEC §5 deferred-items list for re-entry signals that just fired — they may be more numerous than the obvious one.
L	Learning		4	5	strong	Persistence-as-per-class-wrapper would have been a slippery slope; promoting to wrapper-layer primitive is the vodka answer	Initial framing of gap 5 (where does persistence live) was 'we need a per-stream StreamBufferDO for agent catchup.' Operator's reframe: 'we don't know what order we may put other things between before or after as we multiplex routing. This layer can be reused to buffer every mutating subscribing layer.' Translation: the buffer-and-persist concern is a generic primitive any wrapper might need (translator buffering for retry, redactor for batch processing, logger for at-least-once guarantees), not a feature of one specific subscriber class. Promoting persistence to a primitive that wrappers compose with (rather than a class one wrapper instantiates) is strictly more vodka — one shared substrate, many consumers, no per-wrapper reinvention. The architectural difference is small in code but large in spec posture: 'we built a buffer for the harness' invites every other wrapper to ask for its own buffer; 'we built the buffering primitive, every wrapper uses it' is closed-form.
L	Learning		4	5	strong	Drafting language can leak billing-model assumptions even when the architecture is pricing-agnostic	D0016 first-draft language said 'a subscriber connecting with an account credential gets buffering at the configuration assigned to that account.' That phrasing presupposes account-level tier (config is a property of account). For pay-per-use models with SPTs, configuration might be per-(account, conversation, stream) — purchased per-stream as needed. The architecture supports both models, but the language leaked a billing assumption. Pricing-agnostic rephrase: 'gets buffering at whatever configuration that account has activated for the relevant scope.' Lesson: spec language about who pays for what should be reviewed for assumptions about HOW they pay; a market-research punt at the strategic level is undermined if the spec's prose pre-commits to a tier model. Future drafts: read for billing-model leakage as a separate review pass.
L	Learning		5	5	strong	When operator says 'phone lines for agents' and Stripe just shipped Streaming Payments, the dial-tone framing has gone from analogy to product positioning in real time	Operator's articulation of the product: 'phone lines for agents... they can choose to buy their own accounts or their swarm can get a single account... ad-hoc micro purchases available so that agents can spend a penny here and there as needed per conversation and stream.' Stripe Sessions 2026 (April 29, five days before this conversation) shipped: Streaming Payments (token-speed micropayments via Metronome metering + Tempo blockchain stablecoins, explicitly named to solve the problem of charging at speeds existing rails cannot handle), Link wallet for agents (programmatic OAuth, SPTs, one-time-use cards), Agentic Commerce Suite + ACP (open standard, Anthropic on early-partner list), Stripe Projects (lets agents sign up for and purchase services). The substrate the operator's vision needs is shipped, not aspirational. Dial-tone-for-agents is no longer an analogy — it is a competitive position with a five-day-old market opportunity. The lesson is about timing: when external infrastructure changes substantially, planning conversations should ground in present-day fact via search rather than relying on prior-month assumptions about what's available.
H	Handoff		4	5	strong	D0016, D0017, D0018, D0019 drafted to /mnt/user-data/outputs/canon/decisions/ — pending operator review and push to repo	Four canon decisions drafted in a single execution sweep at operator's option (b) with intent to merge as a coherent block. File names: D0016-buffering-and-persistence-as-wrapper-primitive.md (156 lines, tier 1), D0017-selective-subscription.md (109 lines, tier 2), D0018-multi-stream-per-account-per-conversation.md (113 lines, tier 2), D0019-cross-session-continuity-via-account-conversation-keying.md (126 lines, tier 1). All match D0006/D0012 house style: YAML frontmatter (uri, title, audience, exposure, tier, voice, stability, tags, epoch E0008.4, date 2026-05-04, derives_from, complements, governs, status), pull-quote in blockquote, Outline section, named sections, What This Forecloses + What This Is Not + Reversibility + See Also. Cross-references between the four are consistent. Not yet pushed; operator selected option (c) — land the four with the small D0016 language fix, then draft D0020 + D0021 as a follow-up sweep. Push to a feature branch (proposed: canon/D0016-D0021) is the next step after this drafting sweep.
H	Handoff		4	5	adequate	D0016 has a small language fix queued: account-config phrasing made pricing-model-agnostic before the four drafts merge	D0016 §'Account Gating' currently reads: 'A subscriber connecting with an account credential gets buffering at the configuration assigned to that account.' Replace with: 'A subscriber connecting with an account credential gets buffering at whatever configuration the account has activated for the relevant (account, conversation, stream) scope. The activation source — tier subscription, ad-hoc purchase, third-party-issued capability — is product, not architecture.' Five-line edit. Removes the billing-model assumption that subtly leaks tier-style thinking into a primitive that should be agnostic to whether the user paid via subscription, SPT-backed micropayment, or capability handed down from a parent account. Apply before push.
H	Handoff		4	5	strong	D0020 (agent-as-customer positioning) and D0021 (Stripe integration surface) drafted in this same session as the follow-up sweep operator authorized	Operator authorization: 'Land the four with the small D0016 language fix, then draft D0020 + D0021 as a follow-up sweep.' D0020 codifies the 'AMS is the dial tone, agents are the customer, third parties build value-added services on top' positioning that AMS.md and HORIZON.md gesture at without committing to. D0021 names the Stripe integration surface — how POST /v1/accounts evolves from 'unauthenticated, free' to agent-driven signup via Stripe Projects or Link OAuth, how SPTs back account credentials, how Streaming Payments meter events fire on stream usage. Both are tier 1 positioning/architectural decisions; both depend on D0016's primitive shape and D0006's wrapper layering. Files written to /mnt/user-data/outputs/canon/decisions/.
H	Handoff		4	5	adequate	PATTERNS.md §3 (Third-Party VAS Wrapper Pattern) and §4 (Archive Subscriber Pattern) are documented obligations not yet written	D0017 + D0006 already imply the third-party VAS wrapper pattern; D0016 + the long-term-storage handoff already imply the archive subscriber pattern. PATTERNS.md currently has §1 (Deterministic Harness) and §2 (Edge Wrapper). Adding §3 and §4 makes both patterns first-class documented surfaces. Not blocking the D0016-D0021 push but should land in a follow-up sweep before public outreach. Estimated 80-150 lines combined; matches the existing PATTERNS.md voice.
H	Handoff		4	5	strong	SPEC.md §5 has multiple deferrals lifted by D0016-D0019 and needs an update sweep	Lifted by this batch: 'Replay / per-stream history' (by D0016), 'Spill-to-storage for SessionDO buffer' (by D0016), 'Multi-stream-per-account-per-conversation' (by D0018), 'Selective subscription' (by D0017). SPEC §5 should be edited to remove these from the deferred list (they have entered v1 scope via the new decisions) and a SPEC §4 IN-scope addition records the new commitments. SPEC §14 revision discipline expects a version bump (v1.x → v1.x+1) with the dated row recording the lift. Mechanical edits, not architecturally substantive — but required for SPEC to remain the single locking surface per D0007.
H	Handoff		3	5	adequate	PROTOCOL.md and POC-INFRA.md need additive updates flowing from D0017, D0018, D0019	PROTOCOL.md: §4.1 gains optional X-AMS-Subscribe-Streams header documentation; the joined server frame gains subscribed_streams field; §6 close code 4004 wording narrows to '(conversation, account)' scope per D0018 (text already points the right direction; small clarification only). POC-INFRA.md: §6.1 Session DO description updates to (account_id, conversation_id) keying for buffered tier with mcp_session_id keying retained for free tier; §5.1 ams_join schema gains optional since_ts and last_n parameters; cursor format documented as <unix_ms>-<stream_local_seq>. Mechanical updates flowing from the canon decisions; should land in the same PR sweep or a closely-following one.
H	Handoff	open	3	5	adequate	Smoke test of AMS production endpoints was deferred in favor of spec/docs work; original framing remains valid for a future session	Conversation opened with operator asking to smoke-test AMS production servers. Tier-3 plan (clone repo, run examples/two-agents/{two-agents.mjs, test-mcp-pair.mjs, test-close-codes.mjs} against ams.klappy.dev and ams.truthkit.ai, plus /mcp probe) was offered. Operator pivoted to spec/docs sufficiency for the MCP wrapper build; that pivot was correct (spec gaps surfaced and addressed). The smoke test remains a valid follow-up — particularly relevant once the MCP wrapper ships per Day 3 of POC-PLAN.md, since SPEC §3.1 items 4 and 5 require MCP-mediated round-trip verification. Re-open as a fresh-session task post-wrapper-deploy. Evidence file evidence-day1-smoke.txt covers control plane; evidence-day2-wscat.txt covers wire stream plane; equivalent evidence for the wrapper path is the open need.
E	Encode		4	4	strong	Canon artifacts: D0016, D0017, D0018, D0019 drafted; D0020 + D0021 also drafted in this session; small D0016 language fix queued	Files: /mnt/user-data/outputs/canon/decisions/D0016-buffering-and-persistence-as-wrapper-primitive.md, D0017-selective-subscription.md, D0018-multi-stream-per-account-per-conversation.md, D0019-cross-session-continuity-via-account-conversation-keying.md, D0020-agents-as-customer-and-third-party-vas-substrate.md, D0021-stripe-integration-surface.md. Total six new canon decisions, ~800-900 lines. Cross-references and tags consistent; epoch E0008.4; date 2026-05-04. D0016's language fix (account-config phrasing) applied before push. Companion journal entry: this file. No SPEC, PROTOCOL, POC-INFRA, PATTERNS edits in this sweep — all flagged as follow-up handoffs to keep the canon-decision PR clean.
