type	typeName	facet	quality_score	quality_max	quality_level	title	content
L	Learning		5	5	strong	The hero / guide language test is a fast filter for brand voice	"We are the wire" centers the platform; "open a wire" centers the user. The verb test ("does the verb belong to the user or to the platform?") sorts brand candidates in seconds and rejected Switchboard on its first articulation. The test is now part of D0022 as the entry criterion for any brand surface entering the portfolio.
C	Constraint		5	5	strong	Each brand must produce a tagline mutually exclusive with siblings, an aesthetic distinct from siblings, and a code example demonstrating a different use shape	D0022 codifies three discipline tests as the price of entry to the portfolio: tagline mutual exclusivity (each tagline must be one another brand could not credibly use), aesthetic enforcement (each brand has a distinct visual system; two brands sharing a visual language is a lapse), and code-example differentiation (each brand demonstrates a different style of using the same wire). A brand that fails any of these is one brand wearing a wig, not part of a portfolio. Without these tests the multi-brand strategy collapses into umbrella mode under a different label.
C	Constraint		5	5	strong	No brand drives traffic to a sibling; no cross-brand banners	The portfolio's value is differential resonance across independent surfaces, not funnel chaining. A visitor on Patch stays on Patch, leaves, or goes through to AMS for protocol details — never to TinCan via a "from the makers of" banner. Cross-brand traffic routing would convert the portfolio into umbrella mode in practice while pretending to be a portfolio in theory.
C	Constraint		5	5	strong	Exactly one brand carries the thesis; others demonstrate by existing	The participation-replaces-integration thesis is too large to be carried by no one and too sharp to be carried by everyone. Exactly one brand carries it as headline; the other three demonstrate it by being four surfaces on the same wire with no orchestrator brokering between them. A portfolio in which all four shout the thesis has no distinct voices; a portfolio in which none carry it has no backbone.
H	Handoff		5	5	strong	Brief for Ian and Tim drafted; ready to share	A standalone strategic brief covering the thesis (participation-replaces-integration), the product model (D0020 substrate-not-application, agents-as-customer), the brand strategy (D0022 multi-brand portfolio, Cloudflare Mode), and the open questions for input has been drafted as a markdown doc suitable for paste into email / Slack / Notion. The brief is written for thoughtful collaborators who do not have full canon context and assumes they will follow up with questions rather than read all twenty-two decisions before responding.
H	Handoff		5	5	strong	Brand-voice work session needed to pick thesis-carrier and produce the four taglines	D0022 deferred the choice of which brand carries the thesis (Wire vs Dispatch) and did not produce the four mutually-exclusive taglines, four aesthetic systems, or four differentiated code examples that the constraint requires. This is the next planning-then-execution session for the brand layer. Pre-work: domain / GitHub org availability check for the four candidate names; a fifth-brand contingency (which audience the four miss; what enterprise-buyer or research-community brand would look like).
H	Handoff		5	5	strong	Canon PR for D0022 and participation-replaces-integration is ready to open	Both canon docs are committed locally on a feature branch (claude/multi-brand-portfolio convention per repo standard); a canon-only PR per the canon-PR-separation discipline is queued. PR is not auto-opened — the operator's review of the drafts is the gate. Once approved, PR is opened against main with the standard canon-only PR template.
H	Handoff	open	4	5	strong	Decide whether to encode the slow-win-acknowledgment posture as its own canon constraint	The participation-replaces-integration principle commits AMS to honesty about the timeline (substrates win on decade timescales; not Tuesday morning) but does not separately codify the go-to-market discipline this implies (no claims of day-one parity with orchestrators; explicit acknowledgment of empty-connector-library state; audience-targeting toward patient-capital and substrate-believers rather than fast-pivot integrators). This may belong as a sibling constraint or may live inside the marketing playbook rather than canon. Open for next session.
E	Encode		5	5	strong	canon/decisions/D0022-multi-brand-portfolio-on-shared-substrate.md committed	canon/decisions/D0022-multi-brand-portfolio-on-shared-substrate.md committed locally. URI: ams://canon/decisions/D0022-multi-brand-portfolio-on-shared-substrate. Tier 1, irreversibility scoped (per-brand reversible; multi-brand-commitment increasingly expensive to reverse). Frontmatter complete (uri, title, audience=canon, exposure=nav, tier=1, voice=neutral, stability=semi_stable, tags, epoch=E0008.4, date=2026-05-04, derives_from including D0020 D0006 envelope-altitude-consensus and the operator-Claude conversation, complements, governs, status=active). Section structure matches existing canon decision shape (pull-quote intro, Description, Outline, named H2 sections, "What This Forecloses", "What This Is Not", "Reversibility", "See Also"). Cross-references: D0020 (the substrate-not-application stance at the product level), D0006 (the architecture that makes independent implementations possible), participation-replaces-integration (the thesis the portfolio communicates), envelope-altitude-consensus (the wire-altitude argument that licenses many surfaces atop one substrate), permanent-non-goals (the discipline that keeps the protocol opinion-free), vodka-architecture-applied (the architectural discipline this generalizes to the brand layer).
E	Encode		5	5	strong	canon/principles/participation-replaces-integration.md committed	canon/principles/participation-replaces-integration.md committed locally. URI: ams://canon/principles/participation-replaces-integration. Tier 2 (semi-stable; the historical pattern is durable, the specific incumbents named will rotate). Frontmatter complete with all required fields and date 2026-05-04. Section structure: pull-quote intro, Description, Outline, "The Topology Math", "What Trapped Ecosystems Look Like", "What Participation Looks Like", "The Historical Pattern: Email, Web, Chat", "Why Connector Libraries Cannot Become AMS", "The Slow-Win Acknowledgment", "Implications for AMS Positioning", "What This Is Not", "See Also". Cross-references: D0020 (substrate-not-application), D0022 (the brand strategy that communicates this thesis), envelope-altitude-consensus (paired structural divergence at wire-altitude layer), permanent-non-goals (the discipline that keeps the substrate worth participating in), vodka-architecture-applied (the architectural discipline that makes participation possible), D0006 (the wrapper architecture that absorbs runtime concerns).
E	Encode		5	5	strong	journal/2026-05-04-ams-multi-brand-portfolio-and-thesis.tsv committed	This journal entry. OLDC+H+E records of the operator-Claude exploration-then-planning-then-execution conversation that produced D0022 and participation-replaces-integration. Format matches existing journal TSV convention: 8 columns (type, typeName, facet, quality_score, quality_max, quality_level, title, content); tab-separated; header row; quality 5/5 strong default with 4/5 for opens that carry less certainty.
E	Encode		5	5	strong	Brief for Ian and Tim drafted at /mnt/user-data/outputs/	A standalone markdown brief covering thesis, product model, brand strategy, and open questions, sized for paste into email / Slack / Notion. Not canon; communication artifact only. Output path: /mnt/user-data/outputs/brief-portfolio-thesis-ian-tim.md.
