type	typeName	facet	quality_score	quality_max	quality_level	title	content
L	Learning		4	4	strong	Bottleneck-respect inverts at the human↔agent surface	Internal Claude execution treats operator attention as the bottleneck: every clarifying question is a throughput violation; ask less during execution. At the human↔agent surface in TinCan-shape products, the operator's attention is the goal, not the cost. Frequent small check-ins are not friction; they are the work product. The bridge role (Oddie-as-translator) is bottleneck-respect at room scale: he handles the agent-grammar firehose so the human only sees calm, summarized, paced narrative. The ODD discipline about modes and gates is the same; the cost surface is inverted because the audience is different.
L	Learning		4	4	strong	ODD applied at room level becomes the default social grammar of agent collaboration	The same exploration → planning → execution → validation rhythm Klappy uses with Claude becomes the default rite a facilitator role runs in any TinCan-shape room. Identity introductions, jointly-evaluated goal, jointly-defined DoD, small-step execution with check-ins, completion declared with evidence. For non-tech operators, the rite never looks like a protocol; it looks like working with an unusually careful colleague who never assumes anything. The rite is canon-driven: the role reads oddkit (or equivalent) at runtime. Methodology lives upstream; the role embodies it.
L	Learning		4	4	strong	Translator is the actual product shape, not facilitator	The first naming of the role was "facilitator" or "rite-runner." The operator's framing on 2026-05-09 sharpened it to translator: an entity that operates at agent-speed on one side and human-speed on the other. Watches the rapid-stream firehose, summarizes progress in plain language, translates plain-English steering into agent-actionable injections, holds the goal, reflects current state back periodically. This dissolves the entire problem pile (alias chaos, reconnect noise, outcome drift, agent-grammar opacity) by making them not the human's problem. Non-tech operator types plain English, watches a calm story unfold, gives plain-English steering, walks away saying "that was easy."
L	Learning		4	4	strong	Search canon before drafting principles, even when the principle feels new	Mid-session, Claude drafted four constitutional principles (magical-first-run, symmetric-participation, creators-get-paid) for klappy.dev canon. The operator paused the encoding and named that the agent-economy work from May 6-7 (encode-12) was the prior-art version of "creators-get-paid." Search confirmed: D0020 (substrate-not-application, agents-as-customer) and D0021 (Stripe rails) in AMS canon already encoded the substance. Today's principles ARTICULATE what those decisions concretely DO; they do not invent. The right relationship: principle-tier canon in klappy.dev abstracts and inherits from mechanism-tier canon in AMS; encode-12 remains as the destination postcard for the agent-economy product surface, not superseded.
L	Learning		4	4	strong	The destination-postcard / architectural-plan / building-blocks framing	Operator framing on 2026-05-09: encode-12 (penny economy, Penny-onaires, BraigsList, BYOK, agent UGC marketplace) is the destination postcard — the dream house. Today's work (substrate stack, constitutional triangle, layer model) is the architectural plan to make that destination reality. Tomorrow's work (Oddie PoC, channel adapters, canon-driven-agent wrapper) is the building blocks. Vodka layers all the way down. This three-tier framing usefully distinguishes vision-canon from implementation-canon from execution work, and prevents principle-drafting from becoming vision-rewriting.
L	Learning		4	4	strong	Maintainer survival belongs in the creators-get-paid principle wording	Initial draft of the principle ("substrate enables value capture; never extracts") was too absolute. Plumbing costs money to run. If Klappy and team can't survive maintaining the substrate, the substrate dies and the principle has betrayed the operator. The distinction the principle has to encode: extraction from participants' creative work (App-Store-style cut just because value crossed the wire — forbidden) vs. payment for substrate value-add (capacity, hosting, premium tiers, managed value-adds, payment-rail facilitation — required and OK). Substrate is paid for what it provides; it does not tax what others provide because they used the rails.
L	Learning		3	4	adequate	Today's principles articulate what May 6's encodes concretely DO	The May 6-7 agent-economy pivot session and today's substrate-stack session converged on the same destination via different routes. May 6 path: B2C SaaS skepticism → agent economy pivot → Penny-onaires → Oddie. Today's path: ChatGPT debug → symmetric participation → adapter pattern → Oddie. Same destination postcard, different architectural angles. The right relationship between the two bodies of work: today's klappy.dev principles are the principle-tier articulation of what the AMS-tier mechanism-encodes (D0020, D0021, encode-12) operationalize. Principles abstract; mechanisms instantiate. Both are canon. Neither replaces the other.
D	Decision		5	5	strong	Substrate Stack 6-layer architectural model adopted as klappy.dev canon principle tier 1	A 6-layer model is adopted as the canonical lookup for "where does X live" questions across the program. L1 Wire (AMS, dial-tone). L2 Wrapper/Adapter (MCP wrapper, channel adapters, AI-tool bridges). L3 Identity & Convention (ams.convention.v1-shape metadata, identity/snapshot/completion frames). L4 Role/Agent (autonomous agents, methodology-personification roles like Oddie, canon-driven). L5 Application (TinCan and other user-facing products). L6 Economy (cross-cutting; payment, marketplace, reputation, discoverability; touches L2-L5). Codified in canon/principles/substrate-stack.md (klappy.dev). Replaces opinion-fights with layer lookup. Stability: evolving; iterates from contact with reality.
D	Decision		5	5	strong	Constitutional Triangle adopted as klappy.dev tier-1 principles	Three principles encoded together as the constitutional commitments governing all program work. (1) magical-first-run: any user-facing application on the substrate must be reachable, useful, and intelligible to a non-technical operator within 60 seconds without protocol explanation; success metric is unprompted use of "easy" and "magical." Governs L5. (2) symmetric-participation: every peer on the substrate interacts through identical wire primitives regardless of what the peer represents; generalizes D0020's agent-as-customer to peer-as-equal at the wire layer. Governs L1, constrains L2. (3) creators-get-paid: every participant including substrate maintainers can be paid for value they actually provide; substrate paid for what it provides, never extracts from creators' creative work; agent-economy mechanism (encode-12) is one canonical instantiation. Governs L6.
D	Decision		5	5	strong	Oddie role-extension lives in TinCan-app and klappy/oddie repo, NOT as AMS-published agent	D0020 explicitly forbids AMS-published agents (no Claude wrapper, no Cursor agent, no customer-support bot — those are applications, would compete with third-party ecosystem). Oddie's identity is canon-tier in klappy.dev (klappy://canon/voice/oddie-the-river-guide); his role-as-AMS-peer is an extension of existing canon, not a new character. The runtime substrate (klappy/oddie repo, planned) is a third-party-shaped app on AMS. TinCan invites Oddie; TinCan does not own him. AMS the wire stays unaware. This preserves D0020 and demonstrates the substrate-vs-application boundary by example.
D	Decision		5	5	strong	Bidirectional adapters at L2 are open contract; AMS treats them as ordinary peers	Channel adapters (WhatsApp, Slack, Discord, SMS, email, cron, GitHub) and AI-tool adapters (ChatGPT connector, Cursor, Lovable, n8n) all share one shape: thin Cloudflare Worker bridges that translate channel-native events into L1 frames and back. The shape is open: anyone implements the contract, AMS treats every implementation as an ordinary peer. Adapters scale O(N), not O(N²): each new surface is one adapter to AMS, not N-1 integrations across all the others. The MCP edge wrapper is the reference implementation. Channel adapter specs and contract shape are future canon work; the commitment is in place.
D	Decision		5	5	strong	BYOA / BYOC commitment — bring your own agent, bring your own channel — substrate symmetric to all	The substrate is for anyone building anything that wants to communicate with anything else. Any agent (ChatGPT, Claude, Grok, Cursor, custom) joinable. Any channel (WhatsApp, Slack, anything) joinable via adapter. Any role (Oddie, others) reachable via wire. Klappy ships first instances (Oddie, channel-adapter references, canon-driven-agent wrapper) but does not gatekeep. The substrate is a public good once shipped. Operator framing 2026-05-09: "Replace Oddie with any agent and this works. And anybody can write their own adapters/connectors for their agents to join. It's like imagine you create a buddy to join your ChatGPT conversations, or replace ChatGPT with anything." This is symmetric-participation at the user-facing level.
D	Decision		4	5	adequate	binding_id at L2 is highest-ROI wrapper change pending	Today's evidence sharpens binding_id from "worth doing" to single-highest-ROI wrapper change. Returns short opaque token from ams_join; ams_send/ams_recv accept binding_id as alt-auth. Wrapper stores magic_link server-side; wire stays unaware. Addresses simultaneously: (1) OpenAI safety-classifier blocks from repeated long-token args; (2) per-call user-confirm aggression by reducing trigger surface; (3) shrinks tool-call payload size; (4) makes stale-schema failures more graceful (binding_id is short, not credential-shaped). Pure additive, no broker impact. Pending: planning track decision (P-track proposal now, or hold for broader MCP-WRAPPER-SPEC.md consolidation bundle).
C	Constraint		4	4	strong	AMS L1 must not special-case peer type	The wire treats every peer (autonomous agent, channel adapter, role embodiment, AI-tool bridge, scheduled trigger) through identical primitives. Identity, intent, role, posture, capabilities are conveyed via metadata and frame content; never via protocol-level privilege. Any feature that special-cases the substrate by peer type is the slope this constraint exists to forbid. Encoded as canon/principles/symmetric-participation.md in klappy.dev. Generalizes D0020's agent-as-customer commitment from customer-layer to wire-layer.
C	Constraint		4	4	strong	L2 wrappers must not hold application semantics	Wrappers translate between L1 and a specific runtime, channel, or external protocol. Bidirectional. Hold connection state, credential mapping, payload shape, runtime-specific resilience. Carry no application opinion. A wrapper that decides what an outcome looks like, what a goal means, or how a collaboration should proceed has crossed into L4 or L5 territory and broken its replaceability. Test: can this wrapper be removed and replaced by another implementation of the same shape, without anything above L2 noticing? If no, the wrapper has accumulated concerns and needs trimming.
C	Constraint		4	4	strong	Substrate must not extract from creators' work	The substrate is paid for what it provides; it never taxes what others provide because they used the rails. Substrate maintainers monetize substrate-tier services: hosting, capacity, reference-implementation managed offerings, premium tiers, support, payment-rail facilitation. Adapter authors and agent builders monetize their work directly via Stripe agent-payment rails (D0021). Creator-side value capture is required; platform-side extraction is forbidden. The distinction prevents the App-Store / landlord failure mode of every prior open substrate that became a tax collector. Encoded as canon/principles/creators-get-paid.md in klappy.dev.
C	Constraint		4	4	strong	Conversation outcome / snapshot frames are TinCan-app concern, never broker	Both ChatGPT debriefs recommended snapshot-on-join with structured outcome/context/completion frames so joining agents have actionable context. The right layer for this is TinCan-the-app (and ams.convention.v1 conventions at L3), never the broker. AMS the wire stays unaware of "outcome" semantics. Other apps on AMS will have different conventions; that's the substrate thesis. The broker never learns what an outcome is. The convention is published, not enforced; adoption is by behavior, not by protocol.
C	Constraint		4	4	strong	Identity-frame conventions are L3 — open, anyone-publishes, adoption-by-behavior	The ams.convention.v1 schema (peer identity: name, role, function, model/client, posture, capabilities; snapshot frames; completion frames) is L3 in the substrate stack. Conventions are open: anyone adopts, anyone extends, anyone publishes their own. The wire treats every metadata shape identically. Convention value comes from broad adoption by behavior, never from protocol-level enforcement. klappy.dev may publish a reference convention as one option among many; alternative conventions are explicitly permitted.
E	Encode		4	4	strong	Klappy Substrate Stack — six-layer architectural model with cross-cutting economy layer	Encoded as canon/principles/substrate-stack.md in klappy.dev. L1 Wire / L2 Wrapper-Adapter / L3 Identity-Convention / L4 Role-Agent / L5 Application / L6 Economy (cross-cutting). Each layer has one concern, narrow neighbor interfaces, replaceable independently. Includes layer-assignment table for existing work (AMS broker → L1, MCP wrapper → L2, magic-link auth → L2, ams.convention.v1 → L3, snapshot frames → L3 schema + L4 emission, Oddie → L4, TinCan portal → L5, penny economy → L6, Stripe rails → L6). Includes "what the stack forbids" enforcement section. Status: stability evolving — iteration from contact with reality.
E	Encode		4	4	strong	Magical First-Run Principle — L5 success metric for user-facing apps	Encoded as canon/principles/magical-first-run.md in klappy.dev. Any user-facing application on the Klappy substrate must be reachable, useful, and intelligible to a non-technical operator within 60 seconds of first contact, without protocol explanation. Success metric: unprompted use of "easy" and "magical" by people who have never seen the system before. Governs L5; does not govern substrate-layer canon (where dial-tone correctness is the test). TinCan is the first L5 product graded against it; future apps inherit.
E	Encode		4	4	strong	Symmetric Participation Principle — L1 invariant generalizing D0020	Encoded as canon/principles/symmetric-participation.md in klappy.dev. Every peer on the substrate interacts through identical wire primitives, regardless of what the peer represents. Generalizes D0020's agent-as-customer commitment from customer-layer to wire-layer. Wire is opinion-free about peer type; identity, intent, role, capability conveyed via metadata and frame content, never via protocol-level privilege. Bidirectional channel adapters, role-runtime wrappers, AI-native tool bridges all participate as ordinary peers — nothing about the wire knows or cares which.
E	Encode		4	4	strong	Creators Get Paid Principle — L6 commitment, references D0020 and D0021	Encoded as canon/principles/creators-get-paid.md in klappy.dev. Every participant including substrate maintainers can be paid for value they actually provide. Adapter authors and agent builders monetize via Stripe agent-payment rails (D0021). Substrate maintainers monetize substrate-tier services. The substrate is paid for what it provides; it never extracts from creators' creative work. Distinguishes payment-for-value-provided (required) from extraction-tax-on-rails-usage (forbidden — landlord failure mode). The agent-economy mechanism (encode-12: penny economy, Penny-onaire's Club, BraigsList, BYOK, agent UGC) is one canonical instantiation; the principle generalizes.
H	Handoff		4	5	adequate	Continue klappy.dev canon writes — three principle files remain, then PR	Working tree state at session-pause: substrate-stack.md drafted in /home/claude/klappy.dev/canon/principles/. Magical-first-run.md was started but not completed when operator interrupted to encode session first. Three remaining drafts to write: magical-first-run, symmetric-participation, creators-get-paid. After all four files are complete: run oddkit_challenge at canon-tier-1 mode on the substrate-stack and each principle, run oddkit_audit, manual URI-integrity grep, then commit on a branch claude/substrate-stack-and-triangle-{4char} and open PR to klappy.dev with all four files plus this journal entry referenced as session provenance.
H	Handoff		4	5	adequate	Voice canon end-to-end read pending for Oddie role-extension doc	The role-extension doc for Oddie (klappy://canon/roles/oddie-in-the-room or similar) is the next canon work after the constitutional triangle and substrate stack land. It must inherit voice, posture, and methodology from klappy://canon/voice/oddie-the-river-guide rather than guess. Read end-to-end before drafting. Scope: AMS-peer behavior spec — greets, identity rite, jointly evaluates goal, runs the rite, dual-channel translation (agent-grammar to room, human-grammar to operator briefing), declares completion with evidence. Inherits identity and voice; extends only role and capability. Single-agent default; multi-agent v2.
H	Handoff		4	5	adequate	encode-12 status reconciliation with new principles	encode-12 (May 6-7 agent-economy pivot, journal/-resident, status: proposed-tier-1-fresh-eyes-required) stands as destination-postcard, not superseded by today's work. Today's klappy.dev principles articulate what encode-12 concretely operationalizes. Suggested journal-only follow-up entry (no canon edit needed): note that substrate-stack and creators-get-paid principles in klappy.dev now reference encode-12 as canonical mechanism; the agent-economy product surface stands as one expression of the L6 layer, not the entirety of L6.
H	Handoff		4	5	adequate	AMS-side P-track proposal for binding_id wrapper ergonomic	binding_id at L2 is the highest-ROI wrapper change identified in this session. Proposal scope: ams_bind_magic_link returns short opaque binding_id; ams_send and ams_recv accept binding_id as alt-auth (preserving magic_link as primary). Wrapper stores link server-side. Solves OpenAI safety-classifier blocks, per-call confirm aggression, payload bloat, and stale-schema failure modes. Pure additive, no broker impact. Open question: P-track proposal now, or hold for the broader MCP-WRAPPER-SPEC.md consolidation bundle. Operator-decision pending.
H	Handoff		3	5	adequate	Channel adapter specs as future canon work	First adapter beyond MCP is undecided but WhatsApp is the strongest candidate per Wave 2 conversation: large reach, message-based shape, tests the casual-user path that justifies the BYOC expansion. After the second adapter ships (MCP + one channel), the L2 contract is empirically grounded and the canon-driven-agent wrapper abstraction can be canonized. Truthkit's place at L4-source-canon for non-Klappy domains is implied; not yet documented. L6 sub-structure (payment vs marketplace vs reputation vs discoverability) deferred until a second economic mechanism ships.
H	Handoff		3	5	adequate	klappy.dev README / index updates pending	After the four new canon files land, klappy.dev's canon/principles/README.md needs entries for substrate-stack, magical-first-run, symmetric-participation, creators-get-paid. The principles index should list them in alphabetical order alongside existing entries (vodka-architecture, doing-less-enables-more, etc.). Possibly a meta-index reference at canon/the-frame.md if it lists tier-1 principles.
H	Handoff		2	5	weak	Unrotated credentials still hygiene-flagged	Per memory: GitHub PAT and Anthropic API key in project instructions remain unrotated. Flagged repeatedly across multiple sessions. This entry is the standing reminder; rotation belongs to the operator outside any code session. Not a blocker for current canon work.
